tid,age_group,competition_level,n_games_scored,last_game_scored_ts
98fff269956581336df30d6cd62b5d6f,Over 18,recreational,5,2019-07-27 04:44:06
2fdc1841b3d69184d1a0fc4bdf76ba3b,Under 13,club_travel,16,2019-07-27 13:38:47
e080016ce9588d6b1ab3ce933b3d6610,Under 13,club_travel,32,2019-07-27 18:54:36
703e667a105e7ded30f9da1e813dbf0d,Between 13 - 18,club_travel,42,2019-07-27 19:58:57
f60a7e0a3d1e905b91e3fee372c11d7d,Under 13,club_travel,35,2019-07-28 12:26:04
62aa41f18772144094d5072c56c6d695,Under 13,club_travel,17,2019-07-28 14:38:50.383145
5b3fb6e3573f004692d5e4dd8da35bed,Between 13 - 18,club_travel,41,2019-07-28 17:36:47
dc32979689a73fa7294d47cd50fe3d92,Between 13 - 18,club_travel,25,2019-07-28 22:05:14
b96af1a8c65ff2e23915ad7dca08c2a6,Under 13,club_travel,60,2019-07-29 00:48:53
bbea69d7c809c42aea217f9060c20c78,Between 13 - 18,club_travel,44,2019-07-30 21:18:02
5ec9b9abcf6860f0ba0d0e5ab3773557,Between 13 - 18,club_travel,43,2019-08-02 13:36:19
e00a6c3c9ec5473b525275626907b76b,Between 13 - 18,club_travel,32,2019-08-03 22:29:19
bd2ef52699efbb748cf682c9fa9ce6af,Under 13,recreational,19,2019-08-05 22:43:10
4bf8f988c3e6bd4e7bc1454cdb32035d,Over 18,school,52,2019-08-11 23:35:31
f3dc569239fdd8928c247ee3d1fa8b87,Between 13 - 18,club_travel,41,2019-08-17 22:28:05.968786
89a838860fd4aa319b9e3fd976e60595,Between 13 - 18,club_travel,2,2019-09-07 17:21:02
be60c28a44ea1f6679f304f1979cad3f,Between 13 - 18,school,29,2019-10-04 14:05:42.081872
a23880ab01c872f90f0d1f54c79483f0,Under 13,club_travel,17,2019-10-06 18:58:54
18d6ac18f5567f6d6f1a06894c54d0a5,Between 13 - 18,school,34,2019-10-10 16:58:30
703fe1874877d2de6951adf7f7613629,Between 13 - 18,club_travel,7,2019-10-12 18:48:39.420631
317bddf7d515413d5b4a3114a2097565,Under 13,club_travel,14,2019-10-13 12:47:44
17b3c1e5deeec7c276107748d074a96f,Between 13 - 18,club_travel,7,2019-10-13 13:52:52
8338d0e6c31dda55c86cc6f7411b4ade,Between 13 - 18,club_travel,27,2019-10-13 21:03:34
37aedfc195bd1303f113d8eae0852505,Under 13,recreational,5,2019-10-19 16:29:39
65bb75deb4d61eb840b8df2947e75e4c,Under 13,recreational,13,2019-10-19 18:40:41
973ca1099543a2037217a4dc7affdf27,Under 13,club_travel,17,2019-10-20 16:48:19
7bc8a920787467abe957ef41d08aeec2,Between 13 - 18,club_travel,12,2019-10-20 21:33:49
0c1cebc99f431c4e36e3a97b735ecb79,Between 13 - 18,school,31,2019-10-25 16:28:32
cc1ed93b802ee1f2c09c383b2d1e13c1,Between 13 - 18,club_travel,14,2019-10-26 19:18:22.808329
0fdd0c7a98387c201833d23a3e58d21b,Between 13 - 18,club_travel,6,2019-10-27 19:29:43
a088711791039921177f304bdf82ac72,Under 13,recreational,8,2019-11-01 21:39:59
297aa5c5be155d04f576a183848ded58,Under 13,recreational,17,2019-11-02 20:28:44.746198
b8ccbaba1337b22998ce17e9f818e7a6,Between 13 - 18,school,6,2019-11-05 23:40:10
423fb4e6a27ce26f07dfef513b358e74,Under 13,club_travel,47,2019-11-10 17:40:07
7e7d06392888431f490a5433b23c5d54,Under 13,club_travel,37,2019-11-10 22:04:39.977296
5322a19d203f276810b5d3e6b755d720,Under 13,club_travel,25,2019-11-17 13:51:47
d8eb16235e14f6b73bc1c8eeee7dbac3,Under 13,club_travel,23,2019-11-23 03:47:44
adf46c733d59356dc7371caf365430ef,Between 13 - 18,club_travel,13,2019-11-24 12:34:32.286664
e61b747a952845cdc84464a678b8ffd0,Under 13,club_travel,31,2019-12-08 03:31:57
eac9d9f5eb823162a4632101d1ca75a9,Under 13,club_travel,10,2019-12-08 23:48:52
57f0429d72426e9d98c4b9d63f9151dc,Between 13 - 18,recreational,22,2019-12-22 22:27:56
72544b9a84274ddc4cd7caffd7237043,Between 13 - 18,club_travel,36,2020-01-13 00:41:32
b4c0ce190beda1af85abab86ceb21cd2,Between 13 - 18,club_travel,55,2020-01-19 17:50:32
810e8b67e9df8251bfd08c48849eb230,Under 13,club_travel,20,2020-01-19 23:58:00
b27eda6e10a83fa7473c741ac25896cd,Under 13,club_travel,17,2020-01-25 00:28:39.192243
3b7412e88e8e697338b32046a96dca77,Between 13 - 18,club_travel,28,2020-02-24 01:41:25
0ce3b659fefe755b9273450fa9c740df,Between 13 - 18,school,6,2020-03-07 15:49:38
07e45823a1816b2722c87473002e4fa5,Under 13,recreational,3,2020-03-07 23:47:51
5ed33521be9f93b6cff2a293c04c7b88,Between 13 - 18,school,1,2020-03-10 20:49:47
5fcd0c933645961770b55b3d4cc5cae8,Between 13 - 18,school,6,2020-03-10 22:38:53
c618d98fb08a786dfd8cc1e65f03f7cd,Between 13 - 18,school,4,2020-03-12 16:46:36
7cca5d6a0f936d317748fbda5dd74bec,Between 13 - 18,school,11,2020-03-12 20:22:26.637972
94e43077086b5a7ad23e3746d88105f4,Between 13 - 18,school,9,2020-03-12 21:00:17
f90a9b96997b0a5a8ca6a44b1c76be96,Between 13 - 18,school,6,2020-03-12 21:47:54
6f7f0b01256ec37bb367e5e9c8d6c32a,Under 13,recreational,4,2020-03-12 22:11:03
fee9f5bd1bd23b6d2ca5ca8fdafb7520,Between 13 - 18,school,1,2020-03-13 00:16:52
a9ad6d891b6dc7a291816a42a0d8efdc,Between 13 - 18,school,2,2020-03-13 04:27:30
ba1ef0436694c436d1bbd4153182576b,Between 13 - 18,school,9,2020-03-13 22:44:57
d870ce87ca6ec9148d346f55ba72d6cf,Between 13 - 18,school,9,2020-03-14 16:50:03
ed09cd63dda271858a4a9fb4e2cb441b,Between 13 - 18,school,14,2020-03-14 18:12:52
a718102dfb9436cf72c5f87f68e8c0fd,Under 13,club_travel,2,2020-05-23 21:01:22
fc3c88bce9f22bc624ca54723ba1b9fd,Under 13,club_travel,43,2020-05-31 18:10:25.920607
71300f656ff41fd05d7d3b321bd69123,Under 13,club_travel,52,2020-05-31 22:14:53.385692
fb01d7a0ec5ae112a68c4cd6933d5a69,Between 13 - 18,club_travel,36,2020-06-13 23:30:40
56c6256a6819453b2f0a5390c2b46f2c,Under 13,club_travel,20,2020-06-18 18:02:27
d7d56cba4dcd9172f3df3cd80378842e,Under 13,recreational,11,2020-06-19 02:49:40.317153
4a4b4486ddeb4edf7a8ba8d20d499ba9,Between 13 - 18,club_travel,7,2020-06-28 16:13:07.902379
479803af7dfcf746b53e3e28cf127ff0,Between 13 - 18,club_travel,14,2020-07-11 14:04:53
01c9ac80a42b26b51f2d50bc8242b81c,Under 13,recreational,8,2020-07-12 14:01:24
ae9851f6345fb3980ac308253144e7a6,Under 13,club_travel,13,2020-07-12 16:27:38
09cf495bbf4fd8229d35fcac52335fac,Between 13 - 18,club_travel,38,2020-07-12 18:50:33
79ca0f9e06a2be364b546c2100c03cd8,Between 13 - 18,club_travel,9,2020-07-13 14:23:27
599c5d525f313600d104f8db346fb5d2,Between 13 - 18,club_travel,24,2020-07-18 18:35:33
af13e25bf21766196f86aef494e66654,Between 13 - 18,club_travel,15,2020-07-19 12:56:21
747dc72ad064c3184c3ab4cb3924dd38,Between 13 - 18,club_travel,18,2020-07-19 16:08:11
954f03be9cfa4ac8d3fac56fcf301133,Under 13,club_travel,42,2020-07-19 16:40:33
d0a359c8bd4cf0002a934e8077905fac,Under 13,club_travel,5,2020-07-19 17:02:53
d1c6def3b3c90d7697711d869fc23cb4,Between 13 - 18,club_travel,37,2020-07-19 18:10:59
30f868a1d2bdfab9ea2fe0dccc3ad84f,Under 13,club_travel,46,2020-07-21 22:53:01
e457c1d7fe63a7e84b1691169f48668c,Between 13 - 18,club_travel,16,2020-07-23 00:54:36
69cdc1af3d694b578d13f27a2fd0873d,Under 13,club_travel,17,2020-07-26 15:57:54
bebff336b42c5d3e55eb91f520e5bfe6,Under 13,club_travel,35,2020-07-26 16:43:58.788014
e9c14d98d75330d2be3059d0d432dba6,Under 13,club_travel,13,2020-07-26 16:50:37
8aacd5c31cd40b2f8a7586312a430206,Between 13 - 18,club_travel,29,2020-07-26 20:35:05
f6db73ba10cf32de3d126202bdaa6bc9,Under 13,club_travel,56,2020-07-28 16:22:12
35f961986e31be466a33796da36a2b02,Under 13,club_travel,6,2020-07-29 22:46:56
5bf4526e24c64b91d0666e71cdc912b5,Between 13 - 18,club_travel,31,2020-07-31 00:29:33
e1817b38b63ecbd8386bbc48ec45f69e,Under 13,club_travel,27,2020-07-31 20:38:15.714237
b3ad0487a5c19a493387f3a5bc311777,Between 13 - 18,club_travel,35,2020-08-01 21:37:52
e9f9398a4989559726865dfd686d35e3,Between 13 - 18,club_travel,24,2020-08-02 11:38:51
f83767c247b6f2f04a427d31a26d2125,Under 13,club_travel,23,2020-08-02 15:12:51
8a5969c12d213e759b03a83c5735e6ff,Under 13,club_travel,24,2020-08-02 16:26:43
a5cc3eb5ffd8faf648d63cf7d65fada0,Under 13,recreational,13,2020-08-08 14:20:58.535389
a03fce49dbf9566ceac21485cd35b0d5,Between 13 - 18,club_travel,29,2020-08-09 14:03:21
90157f7131f6ba318e4b07cbe1e6535f,Between 13 - 18,club_travel,30,2020-08-09 20:29:52
f2919cb0357de91db00d0214fc42a094,Between 13 - 18,club_travel,54,2020-08-09 20:37:33
2d44557db52570230636f743326e5adf,Under 13,club_travel,44,2020-08-09 21:07:13
431c31b43249998664fbe258579cc8d7,Between 13 - 18,club_travel,27,2020-08-15 16:49:57
99e3b5d0c7af3885000ebb82303df7f7,Under 13,club_travel,33,2020-08-15 16:58:35
c1b19e22a2ba5624436476d4414e7a9f,Under 13,club_travel,30,2020-08-16 17:10:45
7a99b92c9090b36a2d39108ce92b230a,Under 13,club_travel,31,2020-08-16 19:32:00
590f24affece22222fd6b3c928edb944,Between 13 - 18,club_travel,25,2020-08-23 15:58:26
9ea26a76b10cc45e932fcaf39d246a4e,Under 13,club_travel,6,2020-08-23 18:26:08.598255
2313c17993d4de4e9410452ff986db06,Under 13,club_travel,9,2020-08-30 19:36:12.822356
b80d0f429ca0e170142e8afb7c64a9bd,Under 13,club_travel,9,2020-09-04 01:11:45
80d2961bceabb1b0d0de70c44a36f44a,Under 13,club_travel,14,2020-09-05 17:29:21
1a6e687d1f8a963f6ceaed817ff662d4,Under 13,club_travel,55,2020-09-10 21:58:22.205432
4671b4cea8f87a2bb52bdd61fefd6d32,Under 13,club_travel,21,2020-09-12 21:05:53
d83c754dc55070af824e2b927e73ee4c,Between 13 - 18,club_travel,16,2020-09-13 17:08:36.356861
8559cb770bb21e4fb5b8acc8d15385d5,Between 13 - 18,club_travel,2,2020-09-19 14:38:16
edb28ad268eaa9a4c6eae6222286201a,Under 13,club_travel,2,2020-09-20 05:15:09
c08416e9c743db43ceb926416bce94e9,Between 13 - 18,club_travel,6,2020-09-20 17:24:47
82b69238e78aebbdd4868c716b3f09f3,Between 13 - 18,club_travel,4,2020-09-20 18:49:13
c0b3cf72aaa098174cb5fcba58ca53ef,Under 13,club_travel,1,2020-09-20 19:04:24
6b2611144567a4d6f1a0294cce4c0d9e,Under 13,club_travel,48,2020-09-20 20:45:29
e82dc4619deb65129a0a6f42cf720793,Between 13 - 18,school,17,2020-09-26 14:38:09
9536130cfdbde70a3b89ef977605c817,Between 13 - 18,club_travel,2,2020-09-27 11:59:26
d49932adc3d251fc9df0c639c8f095c7,Under 13,club_travel,220,2020-09-27 18:11:39
05cd0cacf778bd5f1c46963a7ac5992e,Under 13,club_travel,27,2020-09-27 18:49:34
944d40f13641b7c9408d89f93b142b39,Between 13 - 18,club_travel,9,2020-09-27 19:11:10
b7b368d311d9b20e23ff1d157db4c56e,Under 13,club_travel,2,2020-09-27 21:18:42
4928818c7e75c1a150dd67b5e35bbdae,Between 13 - 18,club_travel,15,2020-09-27 22:05:44
8c18a32ef91ca3588648e4d4f676219b,Under 13,club_travel,2,2020-09-27 22:06:26
f5656e953aba31c8611be9e2d2ae1fd0,Under 13,club_travel,5,2020-10-03 16:50:54
b2f33cdb825ad2a537e6d2f0e2011c04,Under 13,club_travel,14,2020-10-03 18:26:44
2da41baa9cea760e8f25aa609ff57217,Under 13,club_travel,10,2020-10-03 20:25:58.459938
9b64615d155eb276cf25519c9bfc947d,Under 13,club_travel,7,2020-10-04 12:34:15.789752
07210f54f81107898ab08c9b2d879125,Under 13,club_travel,13,2020-10-04 13:03:17
6d56bccdbd13a8e31096b71030446cd3,Between 13 - 18,club_travel,11,2020-10-04 15:07:41
9dbabd78655652e5b428104b191fcaad,Under 13,club_travel,8,2020-10-04 16:03:01
448d6162e479a0e3320598a327e0a519,Between 13 - 18,club_travel,8,2020-10-04 16:55:10
9d986afdade073c11b3c958f58da1d49,Between 13 - 18,club_travel,9,2020-10-04 17:54:09
879731ea1b445cfa025c1eb6967c67dd,Under 13,club_travel,11,2020-10-04 18:06:05
8a0809b524eeb3ebbfd891caaf6ba847,Between 13 - 18,club_travel,8,2020-10-04 19:18:44
cac091a9a5c30292e1a4b332d6c46fac,Between 13 - 18,club_travel,11,2020-10-04 19:29:40
71f7a2cc997d221712e721f8664b7482,Under 13,club_travel,11,2020-10-04 22:52:02
6009e47bde352703f06f67e7cf8fdb33,Under 13,recreational,17,2015-06-16 20:41:06
02ebb00cdd6559a37025f2aa7dfbcee2,Under 13,club_travel,11,2016-10-30 17:01:17
db56b172a4d8ff324a69ce8bf351c40d,Under 13,school,2,2017-04-08 16:47:29.884485
dbd28465948a37dc67451cf9c3758ee3,Between 13 - 18,school,18,2017-04-14 17:56:07
688a312af1b74fb5d09b2bfe0c731274,Between 13 - 18,school,16,2017-04-28 00:06:06.618733
d2b70f0b8881d8b438a50a6488ded0dc,Between 13 - 18,school,16,2017-04-28 01:48:54
fa70964a03f868e16faf866f6a52e57f,Between 13 - 18,club_travel,1,2017-04-30 11:41:17
2b85d3c1ac43ed51702668152781e55c,Under 13,recreational,1,2017-05-03 15:42:36
d70ac9df837f5694a7d1657e1c1fc70b,Between 13 - 18,school,34,2017-05-20 14:34:54
2c72687202197fee181fa0f967e57305,Under 13,club_travel,5,2017-05-21 18:08:25
75cf32487aa314e40163bae8ed672121,Under 13,recreational,11,2017-06-07 22:01:41.882755
d06182b2d457442c94030d712f2f7355,Under 13,school,15,2017-06-09 21:18:18
0f7e80054553690c12dcf50f652cf42b,Between 13 - 18,recreational,13,2017-06-13 22:09:22
6c42a688c1a811690cb88a471dbf292c,Under 13,club_travel,21,2017-06-16 21:37:27
1b007ce608e561e37a2f8c96f95677a6,Between 13 - 18,recreational,16,2017-06-20 21:13:40
f45184250a51856b25bd09e530d2fee5,Under 13,club_travel,29,2017-07-02 01:42:21
48e42985087ebd70d1c865ccda577571,Under 13,recreational,15,2017-07-09 15:22:19
646235c815c20fcfdc846480690461e3,Under 13,club_travel,77,2017-07-13 16:44:20
66ab8ed425e9fb1a188907d3c2f14c76,Between 13 - 18,club_travel,48,2017-07-21 18:32:42
73e3ff39f7e50ab3f2be161e84b35483,Under 13,recreational,10,2017-09-24 14:10:42
3b790639e6a9cfa8820a9f38ef59281b,Under 13,club_travel,69,2017-10-01 15:27:39
d324ce046653ec549548b36941d6a3e8,Under 13,club_travel,1,2017-10-01 15:41:50
626eec9c531bb50d94634b47dcf98dc9,Between 13 - 18,club_travel,14,2017-11-12 14:01:15
2f2ca1e6603cb7b125aa303a04add0ec,Under 13,recreational,15,2017-11-14 01:28:23
618c6ba4f75d8f96a0588617c06677e8,Between 13 - 18,club_travel,10,2017-11-19 19:51:32
a039dafb3a00bb6283150f7399823c42,Under 13,club_travel,46,2017-12-10 21:47:12
bbd06dfd4dc30358e41d87fc82f9f23a,Between 13 - 18,school,2,2018-04-10 21:45:39
042a7e933c4da600f79ae467ec134537,Between 13 - 18,school,3,2018-04-12 22:50:39
52c6ba4b0892264321bce1a5ed322afd,Under 13,school,1,2018-04-13 00:25:47
010e32dde93f1d36ce96c9a6f7e9f581,Under 13,club_travel,23,2018-04-15 14:04:13
c657180dd7175bcb9b1df84df98694c6,Under 13,recreational,12,2018-04-22 21:57:59
f6e01199bbad073312f96e519809bbfb,Between 13 - 18,school,34,2018-04-23 21:46:43
01b1ef691aca5f3495d38abb836e10de,Between 13 - 18,school,23,2018-04-24 21:54:28
823159e7cb05b4ce4bfd3d844462ee7d,Under 13,club_travel,58,2018-05-06 18:05:59
43c92504cc840721172840b7f73cb11f,Between 13 - 18,school,36,2018-05-09 21:35:27
af97e358281fc952520a596acc5d5b5c,Between 13 - 18,school,23,2018-05-09 21:59:26
67f2c50ff041172a5503b9b3ba3cc42c,Between 13 - 18,school,9,2018-05-10 22:07:41
9011ea228951a02eefedbb17ce67dc3a,Under 13,recreational,16,2018-05-12 16:54:48
c2ab2e34ccec502920de5c926400ee47,Under 13,club_travel,13,2018-05-13 18:50:18.479455
4466118759b5e1f6b6a47396b24c1d9c,Between 13 - 18,school,38,2018-05-14 22:48:55
2d2a414b899107c7a2f4be384678ff8c,Between 13 - 18,school,23,2018-05-16 22:18:52.402721
1eec9c4c1d522545fc9bac8656bf9b46,Between 13 - 18,club_travel,22,2018-05-19 22:58:05
c66416f809a80bd1ab4eb61b864c04a1,Between 13 - 18,school,17,2018-05-22 00:04:22
90fa8c5e6efe9b07d30b4d6272037f50,Under 13,recreational,1,2018-05-22 23:31:05
c3207cab099797638359ed5d27e3b31b,Between 13 - 18,school,36,2018-05-23 14:57:16
b489117443e91373912838c278922c61,Under 13,recreational,15,2018-05-23 21:56:40
543f1ae5d6f6f93551a31e858c0adaad,Between 13 - 18,recreational,19,2018-05-23 23:35:47
7d13fb6d53c4b790d79faa078c6e6f65,Under 13,club_travel,19,2018-05-28 17:13:55
91fc20248202ad9ae9ab25b622b1e271,Under 13,club_travel,10,2018-06-07 22:19:46
383707c44d79517fa94a7315cf26cefd,Under 13,recreational,12,2018-06-09 19:03:47
3fad80bed28d3bb8c00eee2877eacdb1,Between 13 - 18,club_travel,24,2018-06-14 21:41:30
c85234340365e70dd65b102b70f5dad0,Under 13,club_travel,21,2018-06-17 17:21:20
cb7e1a146f759a11402fd2681e9b1bc7,Under 13,club_travel,22,2018-06-23 23:22:24
e88493bea990f15d915819af70817617,Under 13,club_travel,51,2018-06-25 17:16:35.891643
816b0b1fed50697f09b18268437173fa,Under 13,club_travel,1,2018-06-25 20:08:27
029d19f503b8034d6acdd9e91913e01b,Under 13,club_travel,37,2018-06-28 19:51:28
f6a1c212ac92ee392469ca6c4a087979,Under 13,club_travel,6,2018-06-30 00:20:45
283556a159e5af365207723122e80c2c,Under 13,club_travel,45,2018-06-30 16:54:17
2c82bacbcfa6d75bab7c30e9233d0029,Under 13,club_travel,17,2018-07-01 01:13:27
f8c67bcc672a14a7556d559d43df38e6,Under 13,club_travel,36,2018-07-01 12:43:50.943835
b5a7a6db549d53b459993cbcd5352b01,Under 13,club_travel,59,2018-07-01 19:12:23.041701
421a9b94dc01e08469e15ee6828413ff,Under 13,recreational,6,2018-07-06 21:28:20
42405a399c2d368b4e7f2fa9e146ce8c,Under 13,club_travel,39,2018-07-08 11:47:24
31ffce49d241b4b61b1dc444c7fcd40a,Under 13,club_travel,48,2018-07-08 12:58:52
829bfd7c1006a121762f4812403edb65,Under 13,club_travel,44,2018-07-10 13:18:57
5eafe384940bb5c18e2d7dbfc2862a55,Under 13,club_travel,22,2018-07-14 16:48:22
6f6c1cc0790b4e200500ba8357d3dc07,Between 13 - 18,recreational,30,2018-07-14 23:39:19
d451228ba4b3741ffceb92b22d07754c,Under 13,club_travel,6,2018-07-15 16:04:45
91f80945e8d544f91ed7862cbec2b616,Between 13 - 18,club_travel,21,2018-07-15 17:04:07
17eadce779d73b5d6fede6c08bee78ca,Under 13,school,29,2018-07-15 17:23:58
4134a0faaf770b1b1c809cc762a6a31a,Between 13 - 18,club_travel,15,2018-07-15 19:29:17.92029
4de8cb3f8ff2bbf653135e2210fbc3c5,Under 13,recreational,55,2018-07-15 23:02:13
d76844ded10da956549060baa25e10f9,Between 13 - 18,club_travel,36,2018-07-20 04:22:21.600476
c3be5a22868db12a467ed8f46fafa583,Under 13,club_travel,14,2018-07-20 18:43:40
3adbf5fc23a3954185a4f54e25f6839c,Under 13,club_travel,46,2018-07-21 20:50:17
57da20576c81a01e6b07c69133449296,Under 13,club_travel,20,2018-07-21 21:52:07
8c7005f341ba267536592b2b3ee62a39,Between 13 - 18,club_travel,18,2018-07-22 02:51:43
501c2b2e9cb1de0c31c92acd16dcc69a,Under 13,club_travel,42,2018-07-22 16:20:00
9162fba63569c8c04114ea1669ed4b42,Under 13,club_travel,14,2018-07-23 22:20:19
74a7770feca8086dc6be495176325d29,Between 13 - 18,club_travel,42,2018-07-27 11:06:36
e3db3902d49f7cba70bc57f57f0f188a,Between 13 - 18,club_travel,41,2018-08-18 19:23:06.474662
bda16f9ec6236f16b0fb8ab0590d1b34,Between 13 - 18,club_travel,14,2018-08-26 16:19:11
6800966e83aad7444409e421de098acd,Between 13 - 18,club_travel,4,2018-09-01 18:53:13
2129815b40e410f1ccbfd48b7d1269be,Under 13,club_travel,10,2018-10-06 18:57:50
7e6f842bdff1f0a9c818c24f11a2bdaf,Between 13 - 18,school,24,2018-10-09 21:32:55
51505af5084ab2f93aaa2700fd404dfe,Between 13 - 18,school,16,2018-10-10 21:31:37
1d443aea91bd9105d8b653fd45d3e4d3,Under 13,club_travel,13,2018-10-14 14:34:21
00b9e511b0482acb33844fb340259128,Under 13,club_travel,12,2018-10-14 20:36:59
9b60c3711114fc309d801dfb5df9d83d,Over 18,school,11,2018-10-17 23:33:40
78e68b2ebce3014e8fd01675bb49b2af,Under 13,club_travel,12,2018-10-21 12:24:00
516dd5c9974c33d4c56063141300bda7,Under 13,club_travel,18,2018-11-10 16:06:24
8cde5a275d27e3919bd86604ed7d9781,Between 13 - 18,club_travel,26,2018-12-02 21:27:07.423865
faba5166f9888e234f3da684f29ae620,Between 13 - 18,school,6,2019-03-27 23:03:03
79b98e7d7e6f23cb16fa85e456d76404,Between 13 - 18,school,7,2019-03-30 19:15:54.106747
76646e859138051a57d7c7c1555e9661,Under 13,recreational,2,2019-04-07 15:01:48
ef2a726668304e52872745f6f8c30fc6,Between 13 - 18,school,38,2019-04-11 22:20:13
bd061f1b3465c241722b932dc3601e72,Under 13,club_travel,28,2019-04-14 14:11:00.429192
b55c586f87356ff5b9d0d592a9fc5d13,Between 13 - 18,club_travel,1,2019-04-14 18:42:15
610739383a67b7fd2573d65a98417374,Between 13 - 18,school,12,2019-04-16 21:22:10
6a059dbfb47ba21fbf78093784e1a022,Under 13,recreational,1,2019-04-23 02:35:57
c01417e744d7b3e5fbb4be862756da30,Between 13 - 18,school,8,2019-04-23 20:59:27
495c1294840698717600054fbd51096c,Between 13 - 18,school,18,2019-05-02 21:49:37
87fffefa6fa60fa36639d48779ee6c7c,Between 13 - 18,school,23,2019-05-02 21:53:49
be21e6290ed6b9ebf098049082afc788,Between 13 - 18,school,22,2019-05-04 15:40:53
969c0bdb82bab3a5b8a1a3b81692ef30,Between 13 - 18,school,35,2019-05-04 20:06:23
1a115f50cc525636664de4039500e189,Between 13 - 18,school,6,2019-05-04 22:15:58
2f0369fd0458fec81c7adc1d9d578079,Over 18,school,54,2019-05-06 19:58:09
2201f6c74afb2fdd4903000b36426d59,Under 13,club_travel,23,2019-05-09 02:40:05
ffa617a6086df3e3962cb839f383d513,Between 13 - 18,school,30,2019-05-10 21:55:57
6da6dc9da554945f0e698213a955756d,Under 13,school,11,2019-05-16 00:27:49
9d7257adf026863fdb35306765bf9ffc,Between 13 - 18,school,21,2019-05-16 21:41:48
3240a5a7bf9f80ca378237501810c858,Between 13 - 18,school,30,2019-05-17 23:52:24.844546
fb7d2a0787692e585593d3880c3f617a,Between 13 - 18,school,32,2019-05-18 23:26:30
4686d6f93f791629baf17370d5c19654,Under 13,club_travel,2,2019-05-25 23:19:45
97b0d7f0d3995c340093f9f5f360fcaf,Between 13 - 18,school,24,2019-05-27 18:36:24
0972b915cea8dbfe5d50c4469e127ffd,Between 13 - 18,school,31,2019-05-31 19:34:53
d4ddb9f37453b3c41c67a8058db6b823,Between 13 - 18,school,29,2019-05-31 20:58:28
d0422561fb72fb67630d02eb88c125e2,Under 13,recreational,15,2019-06-01 02:25:01
29f542a74693bd17be13a5a9e776b52c,Under 13,recreational,18,2019-06-01 17:07:14
619b093dba1877383d329fcc439a0d76,Between 13 - 18,club_travel,23,2019-06-02 18:13:42
7751e0d13c1b1967f577817db64673ae,Between 13 - 18,school,30,2019-06-03 20:01:34
b2f5cf88a70e8ebf9f7c0818b7453faf,Under 13,club_travel,20,2019-06-06 22:14:24
ff06f59d2a07398639cc90592074e96b,Under 13,club_travel,35,2019-06-08 21:46:05
00e0eaa95154f8cb8a1d2c8e0beb8407,Under 13,recreational,13,2019-06-11 21:58:30
3dde828b897f2fc60451d2a3c15fbc6b,Under 13,club_travel,5,2019-06-16 14:28:32.766687
d158d8aed3e98f286a3ef6198e77762e,Under 13,recreational,17,2019-06-17 22:07:56.870401
9af78f8f121b58292a9d754625aa8413,Under 13,club_travel,90,2019-06-19 03:08:40
52b3b9111d0121c6045320342733075a,Between 13 - 18,recreational,17,2019-06-20 21:27:16
e8eeea2c29593902181ac668b1f645ff,Under 13,recreational,17,2019-06-20 22:49:41
bc0f0781ec5596a9c1d41f4b7903ee67,Under 13,recreational,16,2019-06-22 07:18:34
a96cf432a052cebd8728501f4e06add3,Under 13,club_travel,14,2019-06-22 22:55:22
bb8cea25be6753160e1b48321d98ce89,Under 13,club_travel,11,2019-06-23 19:53:52
22c7de45a46db7d6576cf064a1b6edbf,Between 13 - 18,club_travel,29,2019-06-25 21:58:55
d7b96b308212b641106282c773a7d8f4,Between 13 - 18,club_travel,20,2019-06-27 21:53:53
c156b7c75efe84945bde21ef0a90e37c,Under 13,club_travel,43,2019-06-29 17:35:30
20c824647e8fada1d6b830d32da1d9ca,Between 13 - 18,club_travel,38,2019-06-29 21:49:46
f530d4b486419b1f9d0be6814dd8588b,Under 13,club_travel,34,2019-06-30 14:52:58
c65abcd967bf46f439f1ca941a6a04cd,Under 13,club_travel,28,2019-06-30 15:00:33
